lat;lon;speed;accel_lon;accel_trans;accel_down;ts
57.718827412;11.95790426;11.88931;0.08218968;-0.1735196;-0.3539707;1663765178611830
57.718825698;11.95791385;11.8864;0.1491963;0.07293644;-0.1889018;1663765178661797
57.718823982;11.957923431;11.87621;0.3409242;0.3018782;-0.3600667;1663765178711770
57.718822266;11.957932998;11.85517;0.2361182;-0.3135009;-0.8584962;1663765178761810
57.71882055;11.957942547;11.83733;0.5040241;-0.5489976;-1.041293;1663765178811853
57.718818829;11.95795208;11.82938;0.1929361;-0.2423547;-0.1219893;1663765178861780
57.718817104;11.957961603;11.81845;0.1620235;-0.2200096;-0.5239223;1663765178911803
57.71881538;11.957971117;11.80685;0.190232;-0.3588413;-0.1762188;1663765178961809
57.718813642;11.957980613;11.78884;0.318478;-0.3466127;-0.326405;1663765179011825
57.718811867;11.957990092;11.7737;0.4526369;-0.2749225;-0.2432901;1663765179061841
57.718810089;11.957999556;11.7615;0.4361188;0.02305004;-0.2198495;1663765179111797
57.718808315;11.95800901;11.75186;0.08858484;0.1872359;0.008758135;1663765179161782
57.718806543;11.958018454;11.7347;0.3400106;-0.2407051;-0.1431884;1663765179211838
57.718804774;11.958027886;11.72154;0.3740695;-0.5118688;-0.23441;1663765179261925
