sample_ts;northHeading;IMULatAcceleration;IMULgtAcceleration;IMUVerAcceleration;SteeringWhlAngle;IMURollRate;IMUYawRate;groundSpeed
1584854556543837;;;;;;-0.01806640625;0.024169921875;
1584854556743902;;;;;;0.008544921875;0.01123046875;
1584854556944133;;;;;;0.007568359375;0.024169921875;
1584854557143866;;;;;;-0.0390625;0.01904296875;
1584854557343909;;;;;;0.0;0.01904296875;
1584854557544153;;;;;;0.016357421875;0.012939453125;
1584854557743871;;;;;;0.005126953125;0.01904296875;
1584854557943929;;;;;;-0.004150390625;0.021728515625;
1584854558144152;;;;;;0.000732421875;0.01806640625;
1584854558343909;;;;;;-0.01123046875;0.02001953125;
1584854558543925;;;;;;-0.013671875;0.021728515625;
1584854558744169;;;;;;0.004150390625;0.0224609375;
1584854558943915;;;;;;0.0068359375;0.024169921875;
1584854559143922;;;;;;-0.027587890625;0.02001953125;
1584854559344176;;;;;;0.017333984375;0.024169921875;
1584854559543920;;;;;;0.0400390625;0.0234375;
1584854559743939;;;;;;0.000732421875;0.021728515625;
1584854559944184;;;;;;-0.0390625;0.03125;
1584854560154085;;;;;;0.0;0.028564453125;
1584854560354258;;;;;;-0.000732421875;0.02001953125;
1584854560554718;;;;;;-0.029541015625;0.032958984375;
1584854560754086;;;;;;0.03125;0.025146484375;
1584854560954263;;;;;;0.020751953125;0.032958984375;
1584854561154485;;;;;;-0.005859375;0.021728515625;
1584854561354127;;;;;;-0.046875;0.030517578125;
1584854561554270;;;;;;-0.013671875;0.0224609375;
1584854561754501;;;;;;-0.0068359375;0.029541015625;
1584854561954099;;;;;;-0.000732421875;0.01806640625;
1584854562154289;;;;;;0.012939453125;0.026123046875;
1584854562354516;;;;;;0.008544921875;0.012939453125;
1584854562554136;;;;;;-0.008544921875;0.02685546875;
1584854562754293;;;;;;-0.01025390625;0.012939453125;
1584854562954524;;;;;;0.000732421875;0.020751953125;
1584854563154071;;;;;;0.0;0.01806640625;
1584854563354316;;;;;;-0.003173828125;0.01806640625;
1584854563554282;;;;;;0.005126953125;0.017333984375;
1584854563754134;;;;;;-0.000732421875;0.01904296875;
1584854563954316;;;;;;0.00244140625;0.02001953125;
1584854564154283;;;;;;0.00146484375;0.016357421875;
1584854564354144;;;;;;-0.008544921875;0.015625;
1584854564554303;;;;;;0.005126953125;0.016357421875;
1584854564754305;;;;;;0.013671875;0.016357421875;
1584854564954135;;;;;;0.00146484375;0.017333984375;
1584854565154331;;;;;;-0.000732421875;0.015625;
1584854565354564;;;;;;0.00244140625;0.020751953125;
1584854565554148;;;;;;0.004150390625;0.013671875;
1584854565754340;;;;;;-0.00146484375;0.0224609375;
1584854565954322;;;;;;0.00146484375;0.0146484375;
1584854566154118;;;;;;0.016357421875;0.017333984375;
1584854566354345;;;;;;0.003173828125;0.016357421875;
1584854566554331;;;;;;-0.00244140625;0.016357421875;
1584854566754193;;;;;;0.01904296875;0.030517578125;
1584854566954352;;;;;;-0.005859375;0.0224609375;
1584854567154577;;;;;;-0.005859375;0.0224609375;
1584854567374535;;;;;;-0.000732421875;0.020751953125;
1584854567574139;;;;;;-0.013671875;0.024169921875;
1584854567774358;;;;;;0.005859375;0.01904296875;
1584854568054350;;;;;;-0.0146484375;0.02001953125;
1584854568254197;;;;;;0.0;0.017333984375;
1584854568454380;;;;;;0.003173828125;0.01806640625;
1584854568654364;;;;;;-0.003173828125;0.01806640625;
1584854568854229;;;;;;0.031982421875;0.013671875;
1584854569054377;;;;;;0.021728515625;0.01904296875;
1584854569254612;;;;;;-0.024169921875;0.01806640625;
1584854569454222;;;;;;-0.003173828125;0.01025390625;
1584854569654399;;;;;;0.0146484375;0.01806640625;
1584854569854368;;;;;;-0.005859375;0.0146484375;
1584854570054260;;;;;;-0.02001953125;0.021728515625;
1584854570254412;;;;;;-0.005126953125;0.017333984375;
1584854570454629;;;;;;0.024169921875;0.020751953125;
1584854570654235;;;;;;0.005859375;0.025146484375;
1584854570854409;;;;;;0.0146484375;0.0146484375;
1584854571054403;;;;;;0.01123046875;0.020751953125;
1584854571254238;;;;;;0.005859375;0.013671875;
1584854571454425;;;;;;-0.020751953125;0.013671875;
1584854571654651;;;;;;-0.003173828125;0.01806640625;
1584854571854220;;;;;;0.01904296875;0.015625;
1584854572054426;;;;;;0.00146484375;0.015625;
1584854572254441;;;;;;0.005126953125;0.017333984375;
1584854572454299;;;;;;0.0146484375;0.017333984375;
1584854572654432;;;;;;0.003173828125;0.012939453125;
1584854572854423;;;;;;-0.005859375;0.0146484375;
1584854573054272;;;;;;-0.007568359375;0.012939453125;
1584854573254454;;;;;;-0.004150390625;0.01904296875;
1584854573454680;;;;;;0.01025390625;0.015625;
1584854573654289;;;;;;0.0;0.016357421875;
1584854573854469;;;;;;0.009521484375;0.01806640625;
1584854574054689;;;;;;-0.003173828125;0.008544921875;
1584854574254283;;;;;;-0.011962890625;0.0224609375;
1584854574454475;;;;;;0.017333984375;0.01123046875;
1584854574654449;;;;;;0.01123046875;0.0224609375;
1584854574854315;;;;;;-0.005126953125;0.017333984375;
1584854575054474;;;;;;0.00244140625;0.01025390625;
1584854575254480;;;;;;-0.005859375;0.0234375;
1584854575454338;;;;;;0.00146484375;0.009521484375;
1584854575654493;;;;;;0.0;0.024169921875;
1584854575854470;;;;;;-0.00146484375;0.01123046875;
1584854576054331;;;;;;0.0;0.01806640625;
1584854576254488;;;;;;0.000732421875;0.015625;
1584854576454723;;;;;;0.004150390625;0.016357421875;
1584854576654329;;;;;;0.000732421875;0.01806640625;
1584854576854524;;;;;;0.0;0.02001953125;
1584854577054734;;;;;;0.0;0.016357421875;
1584854577254399;;;;;;0.000732421875;0.01904296875;
1584854577454518;;;;;;-0.00146484375;0.0146484375;
1584854577654758;;;;;;0.000732421875;0.01904296875;
1584854577854377;;;;;;0.000732421875;0.017333984375;
1584854578054529;;;;;;-0.00146484375;0.013671875;
1584854578254752;;;;;;-0.00146484375;0.01806640625;
1584854578454394;;;;;;-0.005859375;0.013671875;
1584854578654531;;;;;;-0.01806640625;0.0224609375;
1584854578854759;;;;;;-0.024169921875;0.01806640625;
1584854579054393;;;;;;-0.0234375;0.01904296875;
1584854579254553;;;;;;0.00244140625;0.0146484375;
1584854579454765;;;;;;0.02001953125;0.015625;
1584854579654427;;;;;;-0.0068359375;0.0146484375;
1584854579854562;;;;;;-0.005859375;0.0146484375;
1584854580054785;;;;;;0.005859375;0.0234375;
1584854580254400;;;;;;0.009521484375;0.0146484375;
1584854580454559;;;;;;0.00146484375;0.017333984375;
1584854580654793;;;;;;0.000732421875;0.0146484375;
1584854580854446;;;;;;-0.009521484375;0.013671875;
1584854581054573;;;;;;-0.03125;0.017333984375;
1584854581254806;;;;;;-0.015625;0.013671875;
1584854581454435;;;;;;0.01025390625;0.02001953125;
1584854581654578;;;;;;0.000732421875;0.011962890625;
1584854581874578;;;;;;-0.02001953125;0.01806640625;
1584854582104583;;;;;;-0.02001953125;0.012939453125;
1584854582315032;;;;;;-0.033935546875;0.021728515625;
1584854582514792;;;;;;-0.0400390625;0.012939453125;
1584854582714654;;;;;;0.00244140625;0.02001953125;
1584854582944468;;;;;;0.0146484375;0.0;
1584854583154600;;;;;;-0.012939453125;-0.013671875;
1584854583354826;;;;;;0.009521484375;-0.03125;
1584854583554465;;;;;;0.02685546875;-0.06884765625;
1584854583754609;;;;;;0.005859375;-0.087158203125;
1584854583954832;;;;;;0.008544921875;-0.12475585938;
1584854584154462;;;;;;0.011962890625;-0.15087890625;
1584854584354617;;;;;;-0.034912109375;-0.19189453125;
1584854584554855;;;;;;-0.017333984375;-0.23364257812;
1584854584754456;;;;;;0.021728515625;-0.23999023438;
1584854584954631;;;;;;0.0;-0.251953125;
1584854585154863;;;;;;-0.029541015625;-0.279296875;
1584854585354503;;;;;;-0.015625;-0.2763671875;
1584854585554640;;;;;;0.020751953125;-0.29296875;
1584854585754881;;;;;;0.016357421875;-0.27563476562;
1584854585954492;;;;;;0.020751953125;-0.29931640625;
1584854586154664;;;;;;0.01904296875;-0.28442382812;
1584854586354883;;;;;;-0.009521484375;-0.28002929688;
1584854586554538;;;;;;-0.009521484375;-0.2705078125;
1584854586754662;;;;;;0.0224609375;-0.2763671875;
1584854586954888;;;;;;0.0224609375;-0.25634765625;
1584854587154520;;;;;;0.003173828125;-0.25390625;
1584854587354681;;;;;;0.02001953125;-0.24755859375;
1584854587554912;;;;;;0.0068359375;-0.22680664062;
1584854587754517;;;;;;-0.02685546875;-0.21533203125;
1584854587954684;;;;;;-0.016357421875;-0.20947265625;
1584854588154907;;;;;;0.056640625;-0.19360351562;
1584854588354542;;;;;;0.026123046875;-0.18212890625;
1584854588554699;;;;;;-0.0556640625;-0.17602539062;
1584854588754937;;;;;;-0.008544921875;-0.16918945312;
1584854588954499;;;;;;0.01025390625;-0.14819335938;
1584854589154694;;;;;;-0.000732421875;-0.14916992188;
1584854589354942;;;;;;0.013671875;-0.1298828125;
1584854589554544;;;;;;0.0146484375;-0.0966796875;
1584854589754707;;;;;;-0.005126953125;-0.10107421875;
1584854589954702;;;;;;-0.03125;-0.064453125;
1584854590154571;;;;;;-0.017333984375;-0.05126953125;
1584854590354715;;;;;;0.00244140625;-0.03564453125;
1584854590554708;;;;;;-0.017333984375;-0.0068359375;
1584854590784694;;;;;;0.049560546875;-0.011962890625;
1584854590984463;;;;;;0.036376953125;0.01025390625;
1584854591184725;;;;;;-0.030517578125;0.007568359375;
1584854591384714;;;;;;-0.029541015625;0.008544921875;
1584854591584515;;;;;;0.003173828125;0.01025390625;
1584854591784747;;;;;;0.000732421875;-0.00146484375;
1584854591984704;;;;;;0.011962890625;0.005126953125;
1584854592184463;;;;;;0.048583984375;0.005859375;
1584854592384733;;;;;;-0.005859375;0.003173828125;
1584854592584723;;;;;;-0.05224609375;0.005126953125;
1584854592784533;;;;;;0.008544921875;-0.000732421875;
1584854592984748;;;;;;0.045166015625;0.004150390625;
1584854593184728;;;;;;-0.016357421875;0.005859375;
1584854593384505;;;;;;-0.028564453125;0.011962890625;
1584854593584768;;;;;;0.021728515625;0.011962890625;
1584854593784744;;;;;;0.0;0.01025390625;
1584854593984498;;;;;;-0.005859375;0.012939453125;
1584854594184784;;;;;;0.057373046875;0.01904296875;
1584854594384755;;;;;;0.032958984375;0.008544921875;
1584854594584525;;;;;;-0.017333984375;0.016357421875;
1584854594784780;;;;;;-0.036376953125;0.011962890625;
1584854594984760;;;;;;-0.027587890625;0.012939453125;
1584854595184510;;;;;;0.003173828125;0.0224609375;
1584854595384788;;;;;;0.020751953125;0.01904296875;
1584854595584755;;;;;;0.025146484375;0.012939453125;
1584854595804778;;;;;;-0.003173828125;0.013671875;
1584854596004563;;;;;;-0.020751953125;0.008544921875;
1584854596204802;;;;;;-0.017333984375;0.0146484375;
1584854596404800;;;;;;0.0146484375;0.01123046875;
1584854596604638;;;;;;-0.0400390625;0.02001953125;
1584854596824504;;;;;;-0.030517578125;0.008544921875;
1584854597034632;;;;;;0.000732421875;0.0224609375;
1584854597235028;;;;;;-0.017333984375;0.013671875;
1584854597434595;;;;;;0.020751953125;0.0224609375;
1584854597634642;;;;;;-0.026123046875;0.008544921875;
1584854597835058;;;;;;-0.01904296875;0.021728515625;
1584854598065048;;;;;;0.0234375;0.01123046875;
1584854598265037;;;;;;0.005859375;0.015625;
1584854598464854;;;;;;-0.01025390625;0.016357421875;
1584854598665072;;;;;;0.00244140625;0.017333984375;
1584854598865023;;;;;;0.02001953125;0.01904296875;
1584854599064835;;;;;;-0.0146484375;0.01806640625;
1584854599265059;;;;;;0.017333984375;0.020751953125;
1584854599464989;;;;;;0.005859375;0.01904296875;
1584854599664896;;;;;;-0.017333984375;0.0234375;
1584854599865081;;;;;;0.015625;0.013671875;
1584854600064983;;;;;;-0.0068359375;0.021728515625;
1584854600264888;;;;;;-0.040771484375;0.017333984375;
1584854600465083;;;;;;0.046875;0.0224609375;
1584854600665043;;;;;;0.02001953125;0.01904296875;
1584854600864888;;;;;;-0.07568359375;0.033935546875;
1584854601065090;;;;;;0.0068359375;0.017333984375;
1584854601265117;;;;;;0.032958984375;0.01904296875;
1584854601464873;;;;;;-0.016357421875;0.027587890625;
1584854601665104;;;;;;0.008544921875;0.024169921875;
1584854601865034;;;;;;-0.0068359375;0.021728515625;
1584854602064900;;;;;;-0.091552734375;0.01806640625;
1584854602265100;;;;;;0.004150390625;0.024169921875;
1584854602465062;;;;;;0.0556640625;0.01904296875;
1584854602664898;;;;;;-0.020751953125;0.016357421875;
1584854602865129;;;;;;-0.017333984375;0.015625;
1584854603065050;;;;;;-0.012939453125;0.011962890625;
1584854603264885;;;;;;0.02001953125;0.012939453125;
1584854603465130;;;;;;0.02685546875;0.02001953125;
1584854603665093;;;;;;-0.0068359375;0.005859375;
1584854603864962;;;;;;0.025146484375;0.005126953125;
1584854604065145;;;;;;0.020751953125;0.008544921875;
1584854604265097;;;;;;-0.033935546875;0.01025390625;
1584854604464982;;;;;;-0.02685546875;0.012939453125;
1584854604665141;;;;;;-0.00146484375;0.01904296875;
1584854604865104;;;;;;0.06005859375;0.017333984375;
1584854605064977;;;;;;0.00146484375;0.011962890625;
1584854605265156;;;;;;-0.06787109375;0.0146484375;
1584854605465148;;;;;;-0.017333984375;0.011962890625;
1584854605665013;;;;;;0.00146484375;0.017333984375;
1584854605865167;;;;;;0.034912109375;0.02001953125;
1584854606065112;;;;;;-0.017333984375;0.021728515625;
1584854606264984;;;;;;-0.004150390625;0.011962890625;
1584854606465179;;;;;;0.040771484375;0.015625;
1584854606665141;;;;;;0.004150390625;0.017333984375;
1584854606865015;;;;;;-0.024169921875;0.01904296875;
1584854607065193;;;;;;0.0146484375;0.011962890625;
1584854607265153;;;;;;0.0390625;0.024169921875;
1584854607465021;;;;;;0.01806640625;0.01025390625;
1584854607665186;;;;;;0.011962890625;0.017333984375;
1584854607865155;;;;;;0.040771484375;0.01025390625;
1584854608064999;;;;;;-0.056640625;0.012939453125;
1584854608265195;;;;;;-0.045166015625;0.005859375;
1584854608465222;;;;;;0.01806640625;0.011962890625;
1584854608665014;;;;;;0.027587890625;0.029541015625;
1584854608865232;;;;;;0.01904296875;0.003173828125;
1584854609065193;;;;;;-0.040771484375;0.015625;
1584854609265082;;;;;;-0.012939453125;0.017333984375;
1584854609465233;;;;;;-0.0390625;0.011962890625;
1584854609665155;;;;;;-0.033935546875;0.015625;
1584854609865058;;;;;;0.01904296875;0.01904296875;
1584854610065225;;;;;;0.000732421875;0.02001953125;
1584854610265196;;;;;;-0.012939453125;0.01123046875;
1584854610465092;;;;;;-0.009521484375;0.01806640625;
1584854610665250;;;;;;0.0234375;0.0146484375;
1584854610865223;;;;;;0.004150390625;0.016357421875;
1584854611065059;;;;;;-0.0390625;0.015625;
1584854611265256;;;;;;0.007568359375;0.016357421875;
1584854611465220;;;;;;0.05908203125;0.01904296875;
1584854611674798;;;;;;-0.02001953125;0.0224609375;
1584854611875064;;;;;;-0.0478515625;0.012939453125;
1584854612075275;;;;;;0.00146484375;0.0146484375;
1584854612274798;;;;;;0.0400390625;0.01806640625;
1584854612475071;;;;;;0.013671875;0.029541015625;
1584854612675036;;;;;;-0.0556640625;0.017333984375;
1584854612905064;;;;;;-0.01904296875;0.020751953125;
1584854613135281;;;;;;0.050537109375;0.027587890625;
1584854613334873;;;;;;0.027587890625;0.025146484375;
1584854613534867;;;;;;-0.0224609375;0.0224609375;
1584854613735289;;;;;;-0.003173828125;0.016357421875;
1584854613934825;;;;;;0.05224609375;0.032958984375;
1584854614134922;;;;;;0.013671875;0.024169921875;
1584854614335310;;;;;;-0.025146484375;0.032958984375;
1584854614534911;;;;;;-0.0068359375;0.0224609375;
1584854614734908;;;;;;0.01904296875;0.032958984375;
1584854614935322;;;;;;0.0146484375;0.0224609375;
1584854615134889;;;;;;-0.01025390625;0.02685546875;
1584854615334950;;;;;;-0.005859375;0.021728515625;
1584854615535340;;;;;;0.0068359375;0.0224609375;
1584854615734920;;;;;;0.0;0.024169921875;
1584854615934915;;;;;;-0.005126953125;0.0224609375;
1584854616135346;;;;;;-0.02685546875;0.0234375;
1584854616334905;;;;;;0.005859375;0.01904296875;
1584854616534944;;;;;;0.012939453125;0.02001953125;
1584854616735343;;;;;;-0.017333984375;0.016357421875;
1584854616934905;;;;;;-0.007568359375;0.0224609375;
1584854617134960;;;;;;-0.005859375;0.012939453125;
1584854617335356;;;;;;-0.00244140625;0.012939453125;
1584854617534941;;;;;;0.013671875;0.01904296875;
1584854617734992;;;;;;-0.00146484375;0.016357421875;
1584854617935135;;;;;;-0.0234375;0.01904296875;
1584854618134957;;;;;;-0.0146484375;0.01025390625;
1584854618334936;;;;;;0.011962890625;0.0234375;
1584854618535371;;;;;;0.016357421875;0.008544921875;
1584854618734961;;;;;;0.00146484375;0.008544921875;
1584854618934981;;;;;;-0.01123046875;0.00146484375;
1584854619135382;;;;;;-0.017333984375;0.009521484375;
1584854619334981;;;;;;0.015625;0.0068359375;
1584854619534981;;;;;;0.000732421875;0.01025390625;
1584854619735400;;;;;;0.000732421875;0.011962890625;
1584854619934992;;;;;;0.01123046875;0.007568359375;
1584854620135013;;;;;;-0.017333984375;0.0068359375;
1584854620335418;;;;;;0.004150390625;0.015625;
1584854620534999;;;;;;-0.005126953125;0.013671875;
1584854620735020;;;;;;0.013671875;0.011962890625;
1584854620935417;;;;;;0.04443359375;0.015625;
1584854621134982;;;;;;-0.052978515625;0.011962890625;
1584854621335025;;;;;;-0.057373046875;0.01806640625;
1584854621535425;;;;;;0.0390625;0.0146484375;
1584854621734973;;;;;;0.058349609375;0.021728515625;
1584854621935014;;;;;;0.016357421875;0.012939453125;
1584854622135436;;;;;;-0.046142578125;0.012939453125;
1584854622335002;;;;;;-0.06689453125;0.017333984375;
1584854622535067;;;;;;0.052978515625;0.0224609375;
1584854622735429;;;;;;0.041748046875;0.02685546875;
1584854622935057;;;;;;0.00244140625;0.026123046875;
1584854623135024;;;;;;-0.01025390625;0.020751953125;
1584854623335449;;;;;;-0.029541015625;0.01123046875;
1584854623535010;;;;;;0.0;0.02001953125;
1584854623735060;;;;;;0.015625;0.01123046875;
1584854623935452;;;;;;-0.009521484375;0.01904296875;
1584854624135013;;;;;;-0.007568359375;0.016357421875;
1584854624335085;;;;;;0.0;0.020751953125;
1584854624535470;;;;;;0.00244140625;0.0146484375;
1584854624735060;;;;;;0.0234375;0.02001953125;
1584854624935093;;;;;;-0.007568359375;0.01806640625;
1584854625135474;;;;;;-0.011962890625;0.013671875;
1584854625335060;;;;;;-0.005126953125;0.020751953125;
1584854625535102;;;;;;-0.0478515625;0.011962890625;
1584854625735489;;;;;;0.0;0.02001953125;
1584854625935041;;;;;;0.027587890625;0.011962890625;
1584854626135106;;;;;;0.000732421875;0.02001953125;
1584854626335498;;;;;;-0.013671875;0.013671875;
1584854626535101;;;;;;-0.00146484375;0.020751953125;
1584854626755156;;;;;;-0.01904296875;0.017333984375;
1584854626955317;;;;;;0.005859375;0.012939453125;
1584854627155548;;;;;;0.0380859375;0.026123046875;
1584854627355199;;;;;;0.0380859375;0.01025390625;
1584854627555302;;;;;;-0.007568359375;0.021728515625;
1584854627755553;;;;;;-0.028564453125;0.009521484375;
1584854627995494;;;;;;-0.020751953125;0.01904296875;
1584854628195731;;;;;;-0.0234375;0.02001953125;
1584854628395304;;;;;;0.008544921875;0.012939453125;
1584854628595500;;;;;;0.01904296875;0.02001953125;
1584854628795541;;;;;;0.00146484375;0.017333984375;
1584854628995286;;;;;;-0.020751953125;0.024169921875;
1584854629195528;;;;;;0.003173828125;0.025146484375;
1584854629395767;;;;;;0.01806640625;0.03125;
1584854629595327;;;;;;-0.0224609375;0.046142578125;
1584854629795532;;;;;;-0.015625;0.070556640625;
1584854629995591;;;;;;0.013671875;0.093994140625;
1584854630195316;;;;;;0.024169921875;0.086181640625;
1584854630395538;;;;;;-0.0400390625;0.14282226562;
1584854630595595;;;;;;-0.049560546875;0.1552734375;
1584854630795325;;;;;;0.045166015625;0.19702148438;
1584854630995541;;;;;;0.0400390625;0.2041015625;
1584854631195565;;;;;;0.01806640625;0.23999023438;
1584854631395340;;;;;;-0.01123046875;0.24243164062;
1584854631595560;;;;;;0.00146484375;0.2607421875;
1584854631795580;;;;;;-0.008544921875;0.2685546875;
1584854631995349;;;;;;-0.030517578125;0.27392578125;
1584854632195564;;;;;;-0.034912109375;0.27294921875;
1584854632395650;;;;;;-0.00244140625;0.2861328125;
1584854632595353;;;;;;-0.0234375;0.2763671875;
1584854632795580;;;;;;-0.000732421875;0.30615234375;
1584854632995593;;;;;;0.04443359375;0.29052734375;
1584854633195403;;;;;;0.06005859375;0.28955078125;
1584854633395588;;;;;;-0.015625;0.28686523438;
1584854633595629;;;;;;-0.0478515625;0.28173828125;
1584854633795384;;;;;;-0.0400390625;0.27490234375;
1584854633995589;;;;;;0.01806640625;0.28515625;
1584854634195605;;;;;;0.021728515625;0.28344726562;
1584854634395395;;;;;;-0.036376953125;0.27734375;
1584854634595609;;;;;;-0.0068359375;0.27392578125;
1584854634795652;;;;;;0.0224609375;0.25024414062;
1584854634995391;;;;;;0.03564453125;0.25122070312;
1584854635195613;;;;;;-0.005859375;0.228515625;
1584854635395676;;;;;;-0.004150390625;0.23901367188;
1584854635595413;;;;;;0.032958984375;0.220703125;
1584854635795611;;;;;;-0.037353515625;0.21630859375;
1584854635995661;;;;;;-0.05126953125;0.19091796875;
1584854636195411;;;;;;-0.01806640625;0.18823242188;
1584854636395641;;;;;;0.054931640625;0.14721679688;
1584854636595668;;;;;;0.026123046875;0.138671875;
1584854636795438;;;;;;-0.015625;0.099365234375;
1584854636995643;;;;;;-0.0234375;0.07666015625;
1584854637195736;;;;;;-0.01806640625;0.054931640625;
1584854637395388;;;;;;-0.0068359375;0.034912109375;
1584854637595650;;;;;;0.031982421875;0.02685546875;
1584854637795657;;;;;;-0.021728515625;0.0224609375;
1584854637995474;;;;;;-0.024169921875;0.025146484375;
1584854638195675;;;;;;-0.00244140625;0.033935546875;
1584854638395729;;;;;;-0.029541015625;0.027587890625;
1584854638595418;;;;;;0.0068359375;0.029541015625;
1584854638795687;;;;;;0.0478515625;0.0234375;
1584854638995692;;;;;;-0.005859375;0.024169921875;
1584854639195436;;;;;;-0.029541015625;0.030517578125;
1584854639395704;;;;;;0.007568359375;0.021728515625;
1584854639595741;;;;;;0.026123046875;0.02685546875;
1584854639795487;;;;;;0.013671875;0.027587890625;
1584854639995685;;;;;;0.020751953125;0.03564453125;
1584854640195747;;;;;;0.01806640625;0.026123046875;
1584854640395506;;;;;;-0.01025390625;0.03125;
1584854640595691;;;;;;0.011962890625;0.021728515625;
1584854640795772;;;;;;0.0478515625;0.029541015625;
1584854640995477;;;;;;0.052978515625;0.01904296875;
1584854641195697;;;;;;0.01025390625;0.017333984375;
1584854641415731;;;;;;0.03125;0.026123046875;
1584854641615760;;;;;;0.005126953125;0.0146484375;
1584854641845756;;;;;;-0.05126953125;0.0234375;
1584854642045439;;;;;;0.016357421875;0.024169921875;
1584854642245721;;;;;;0.06884765625;0.021728515625;
1584854642445740;;;;;;-0.0224609375;0.0234375;
1584854642645472;;;;;;-0.000732421875;0.02001953125;
1584854642845741;;;;;;0.012939453125;0.015625;
1584854643045752;;;;;;-0.021728515625;0.009521484375;
1584854643245452;;;;;;0.0;0.01806640625;
1584854643445759;;;;;;0.012939453125;0.013671875;
1584854643645757;;;;;;-0.025146484375;0.013671875;
1584854643845435;;;;;;-0.0400390625;0.016357421875;
1584854644045753;;;;;;-0.03125;0.0146484375;
1584854644245787;;;;;;0.020751953125;0.0234375;
1584854644445463;;;;;;0.031982421875;0.011962890625;
1584854644645775;;;;;;-0.01806640625;0.0146484375;
1584854644845806;;;;;;-0.015625;0.026123046875;
1584854645045474;;;;;;0.011962890625;0.015625;
1584854645245776;;;;;;-0.024169921875;0.013671875;
1584854645445799;;;;;;-0.0224609375;0.0146484375;
1584854645645497;;;;;;0.009521484375;0.01123046875;
1584854645845780;;;;;;-0.007568359375;0.013671875;
1584854646045808;;;;;;0.0068359375;0.0146484375;
1584854646245466;;;;;;0.033935546875;0.015625;
1584854646445791;;;;;;0.021728515625;0.013671875;
1584854646645815;;;;;;0.013671875;0.01025390625;
1584854646845514;;;;;;-0.0234375;0.013671875;
1584854647045809;;;;;;0.0;0.01904296875;
1584854647245827;;;;;;0.0224609375;0.01025390625;
1584854647445503;;;;;;-0.033935546875;0.020751953125;
1584854647645821;;;;;;0.004150390625;0.017333984375;
1584854647845867;;;;;;0.0712890625;0.013671875;
1584854648045547;;;;;;-0.026123046875;0.030517578125;
1584854648245823;;;;;;-0.008544921875;0.017333984375;
1584854648445838;;;;;;0.000732421875;0.016357421875;
1584854648645523;;;;;;-0.011962890625;0.01904296875;
1584854648845826;;;;;;0.0478515625;0.028564453125;
1584854649045861;;;;;;-0.026123046875;0.013671875;
1584854649245542;;;;;;-0.025146484375;0.030517578125;
1584854649445847;;;;;;0.04443359375;0.01806640625;
1584854649645865;;;;;;0.01025390625;0.025146484375;
1584854649845530;;;;;;-0.057373046875;0.017333984375;
1584854650045847;;;;;;-0.0380859375;0.021728515625;
1584854650245878;;;;;;-0.01123046875;0.021728515625;
1584854650445542;;;;;;0.040771484375;0.0224609375;
1584854650645860;;;;;;0.009521484375;0.015625;
1584854650845865;;;;;;-0.024169921875;0.016357421875;
1584854651045539;;;;;;-0.013671875;0.017333984375;
1584854651245864;;;;;;-0.02001953125;0.01025390625;
1584854651445897;;;;;;-0.01123046875;0.021728515625;
1584854651645560;;;;;;0.024169921875;0.01806640625;
1584854651845892;;;;;;0.0146484375;0.01904296875;
1584854652045907;;;;;;-0.0400390625;0.0234375;
1584854652245566;;;;;;-0.009521484375;0.012939453125;
1584854652445896;;;;;;0.0;0.02001953125;
1584854652645917;;;;;;-0.02001953125;0.0146484375;
1584854652845598;;;;;;0.02685546875;0.0224609375;
1584854653045913;;;;;;-0.005126953125;0.01025390625;
1584854653245931;;;;;;0.0;0.02001953125;
1584854653445563;;;;;;0.008544921875;0.02001953125;
1584854653645905;;;;;;-0.033935546875;0.016357421875;
1584854653845967;;;;;;0.00244140625;0.016357421875;
1584854654045586;;;;;;0.049560546875;0.017333984375;
1584854654245928;;;;;;0.000732421875;0.013671875;
1584854654445940;;;;;;-0.015625;0.016357421875;
1584854654645601;;;;;;0.012939453125;0.0146484375;
1584854654845939;;;;;;0.00146484375;0.012939453125;
1584854655045968;;;;;;-0.070556640625;0.013671875;
1584854655245576;;;;;;-0.025146484375;0.017333984375;
1584854655445946;;;;;;0.06103515625;0.016357421875;
1584854655645954;;;;;;-0.01123046875;0.017333984375;
1584854655845607;;;;;;-0.021728515625;0.021728515625;
1584854656045948;;;;;;0.029541015625;0.013671875;
1584854656245964;;;;;;0.01904296875;0.025146484375;
1584854656445608;;;;;;-0.003173828125;0.008544921875;
1584854656645969;;;;;;-0.003173828125;0.0146484375;
1584854656845972;;;;;;0.004150390625;0.0224609375;
1584854657045644;;;;;;0.00146484375;0.011962890625;
1584854657245980;;;;;;0.0;0.01904296875;
1584854657445998;;;;;;0.00146484375;0.01904296875;
1584854657645635;;;;;;-0.01123046875;0.016357421875;
1584854657865796;;;;;;-0.012939453125;0.0146484375;
1584854658115986;;;;;;0.012939453125;0.0224609375;
1584854658315853;;;;;;0.02685546875;0.017333984375;
1584854658516019;;;;;;-0.012939453125;0.017333984375;
1584854658716005;;;;;;-0.06005859375;0.015625;
1584854658915827;;;;;;-0.0478515625;0.017333984375;
1584854659116026;;;;;;-0.003173828125;0.016357421875;
1584854659315977;;;;;;0.026123046875;0.017333984375;
1584854659515846;;;;;;-0.01123046875;0.007568359375;
1584854659716025;;;;;;-0.01123046875;-0.009521484375;
