sample_ts;lat;lon;northHeading;groundSpeed;SteeringWhlAngle;IMULatAcceleration;IMULgtAcceleration;IMUVerAcceleration;IMURollRate;IMUYawRate
1584853146104983;;;;;;;;;0.004150390625;-0.16040039062
1584853146114989;;;;;;;;;0.005126953125;-0.15966796875
1584853146124975;;;;;;;;;0.004150390625;-0.15698242188
1584853146135023;;;;;;;;;0.003173828125;-0.15771484375
1584853146144885;;;;;;;;;0.007568359375;-0.15698242188
1584853146154857;;;;;;;;;0.01025390625;-0.15600585938
1584853146164658;;;;;;;;;0.01025390625;-0.154296875
1584853146175048;;;;;;;;;0.01025390625;-0.15258789062
1584853146185019;;;;;;;;;0.01123046875;-0.15161132812
1584853146195230;;;;;;;;;0.012939453125;-0.1533203125
1584853146205024;;;;;;;;;0.015625;-0.154296875
1584853146214732;;;;;;;;;0.020751953125;-0.154296875
1584853146224602;;;;;;;;;0.021728515625;-0.1533203125
1584853146234794;;;;;;;;;0.020751953125;-0.1533203125
1584853146245076;;;;;;;;;0.024169921875;-0.15161132812
1584853146255217;;;;;;;;;0.02685546875;-0.14990234375
1584853146264988;;;;;;;;;0.02685546875;-0.15087890625
1584853146274973;;;;;;;;;0.029541015625;-0.15087890625
1584853146285028;;;;;;;;;0.027587890625;-0.14916992188
1584853146294934;;;;;;;;;0.020751953125;-0.14916992188
1584853146304808;;;;;;;;;0.012939453125;-0.14990234375
1584853146314724;;;;;;;;;0.01025390625;-0.14990234375
1584853146324844;;;;;;;;;0.0068359375;-0.146484375
1584853146335019;;;;;;;;;0.0068359375;-0.14379882812
1584853146345241;;;;;;;;;0.01025390625;-0.14379882812
1584853146355246;;;;;;;;;0.013671875;-0.14111328125
1584853146364763;;;;;;;;;0.016357421875;-0.14038085938
1584853146374660;;;;;;;;;0.01904296875;-0.14111328125
1584853146384696;;;;;;;;;0.02001953125;-0.14208984375
1584853146395143;;;;;;;;;0.0234375;-0.14111328125
1584853146405219;;;;;;;;;0.027587890625;-0.1396484375
1584853146414982;;;;;;;;;0.021728515625;-0.13671875
1584853146424981;;;;;;;;;0.0146484375;-0.13427734375
1584853146435026;;;;;;;;;0.0146484375;-0.13525390625
1584853146444929;;;;;;;;;0.013671875;-0.13330078125
1584853146454853;;;;;;;;;0.008544921875;-0.13330078125
1584853146464652;;;;;;;;;0.005859375;-0.130859375
1584853146475124;;;;;;;;;0.005859375;-0.1298828125
1584853146485005;;;;;;;;;0.007568359375;-0.130859375
1584853146495230;;;;;;;;;0.0068359375;-0.130859375
1584853146504995;;;;;;;;;0.005859375;-0.130859375
1584853146514769;;;;;;;;;0.00146484375;-0.1298828125
1584853146524635;;;;;;;;;0.0;-0.12817382812
1584853146534779;;;;;;;;;-0.005126953125;-0.12548828125
1584853146545079;;;;;;;;;-0.0068359375;-0.1220703125
1584853146555232;;;;;;;;;-0.007568359375;-0.11840820312
1584853146564987;;;;;;;;;-0.011962890625;-0.11840820312
1584853146574965;;;;;;;;;-0.012939453125;-0.11840820312
1584853146584791;;;;;;;;;-0.01806640625;-0.11767578125
1584853146594972;;;;;;;;;-0.01904296875;-0.11596679688
1584853146604822;;;;;;;;;-0.0224609375;-0.1142578125
1584853146614722;;;;;;;;;-0.02685546875;-0.11157226562
1584853146624851;;;;;;;;;-0.0224609375;-0.10888671875
1584853146635016;;;;;;;;;-0.02001953125;-0.10791015625
1584853146645235;;;;;;;;;-0.01806640625;-0.10888671875
1584853146655008;;;;;;;;;-0.01806640625;-0.10888671875
1584853146664752;;;;;;;;;-0.01806640625;-0.10620117188
1584853146674712;;;;;;;;;-0.0146484375;-0.10375976562
1584853146684725;;;;;;;;;-0.01025390625;-0.10180664062
1584853146695151;;;;;;;;;-0.005126953125;-0.10034179688
1584853146704977;;;;;;;;;-0.003173828125;-0.10107421875
1584853146715007;;;;;;;;;0.00146484375;-0.10180664062
1584853146724987;;;;;;;;;0.0068359375;-0.099365234375
1584853146735027;;;;;;;;;0.008544921875;-0.099365234375
1584853146744880;;;;;;;;;0.004150390625;-0.098388671875
1584853146754904;;;;;;;;;0.00146484375;-0.095947265625
1584853146764697;;;;;;;;;0.00146484375;-0.094970703125
1584853146775063;;;;;;;;;0.0;-0.09326171875
1584853146785010;;;;;;;;;-0.0068359375;-0.09326171875
1584853146795236;;;;;;;;;-0.005126953125;-0.094970703125
1584853146805021;;;;;;;;;-0.003173828125;-0.09228515625
1584853146814743;;;;;;;;;-0.003173828125;-0.093994140625
1584853146824644;;;;;;;;;-0.00146484375;-0.09228515625
1584853146834829;;;;;;;;;0.000732421875;-0.087158203125
1584853146845084;;;;;;;;;0.004150390625;-0.0888671875
1584853146855234;;;;;;;;;0.00244140625;-0.087890625
1584853146865009;;;;;;;;;0.003173828125;-0.086181640625
1584853146874983;;;;;;;;;0.00244140625;-0.087158203125
1584853146884783;;;;;;;;;0.005859375;-0.08447265625
1584853146894947;;;;;;;;;0.007568359375;-0.080078125
1584853146904797;;;;;;;;;0.008544921875;-0.078369140625
1584853146914767;;;;;;;;;0.01123046875;-0.081787109375
1584853146924856;;;;;;;;;0.011962890625;-0.0810546875
1584853146935026;;;;;;;;;0.01123046875;-0.07666015625
1584853146945248;;;;;;;;;0.01123046875;-0.078369140625
1584853146955024;;;;;;;;;0.01025390625;-0.07568359375
1584853146964776;;;;;;;;;0.01025390625;-0.074951171875
1584853146974665;;;;;;;;;0.005859375;-0.072998046875
1584853146984697;;;;;;;;;0.005859375;-0.06982421875
1584853146995174;;;;;;;;;0.005126953125;-0.06787109375
1584853147005225;;;;;;;;;0.004150390625;-0.06689453125
1584853147014995;;;;;;;;;0.000732421875;-0.064453125
1584853147024975;;;;;;;;;-0.00146484375;-0.0634765625
1584853147035040;;;;;;;;;0.000732421875;-0.0634765625
1584853147044902;;;;;;;;;0.0;-0.0654296875
1584853147054861;;;;;;;;;0.00146484375;-0.061767578125
1584853147064666;;;;;;;;;0.004150390625;-0.06005859375
1584853147075106;;;;;;;;;0.009521484375;-0.058349609375
1584853147085023;;;;;;;;;0.01123046875;-0.057373046875
1584853147095245;;;;;;;;;0.01123046875;-0.053955078125
1584853147105005;;;;;;;;;0.011962890625;-0.05126953125
1584853147114738;;;;;;;;;0.011962890625;-0.049560546875
1584853147124625;;;;;;;;;0.01025390625;-0.049560546875
1584853147134802;;;;;;;;;0.01123046875;-0.045166015625
1584853147145064;;;;;;;;;0.01123046875;-0.040771484375
1584853147155227;;;;;;;;;0.01025390625;-0.036376953125
1584853147165010;;;;;;;;;0.0068359375;-0.032958984375
1584853147175000;;;;;;;;;0.009521484375;-0.030517578125
1584853147184815;;;;;;;;;0.01025390625;-0.029541015625
1584853147194953;;;;;;;;;0.009521484375;-0.02685546875
1584853147204810;;;;;;;;;0.01123046875;-0.026123046875
1584853147214729;;;;;;;;;0.008544921875;-0.0234375
1584853147224848;;;;;;;;;0.0068359375;-0.020751953125
1584853147235031;;;;;;;;;0.007568359375;-0.01806640625
1584853147245241;;;;;;;;;0.01123046875;-0.013671875
1584853147255053;;;;;;;;;0.013671875;-0.012939453125
1584853147264781;;;;;;;;;0.01123046875;-0.0146484375
1584853147274682;;;;;;;;;0.012939453125;-0.012939453125
1584853147284697;;;;;;;;;0.021728515625;-0.009521484375
1584853147295118;;;;;;;;;0.025146484375;-0.005859375
1584853147305227;;;;;;;;;0.021728515625;-0.0068359375
1584853147315005;;;;;;;;;0.0224609375;-0.00244140625
1584853147324994;;;;;;;;;0.021728515625;0.000732421875
1584853147335047;;;;;;;;;0.020751953125;0.00146484375
1584853147344901;;;;;;;;;0.0234375;0.004150390625
1584853147354869;;;;;;;;;0.020751953125;0.007568359375
1584853147364668;;;;;;;;;0.0224609375;0.005126953125
1584853147375076;;;;;;;;;0.026123046875;0.007568359375
1584853147385024;;;;;;;;;0.029541015625;0.011962890625
1584853147395253;;;;;;;;;0.027587890625;0.013671875
1584853147405040;;;;;;;;;0.03125;0.016357421875
1584853147414757;;;;;;;;;0.034912109375;0.016357421875
1584853147424644;;;;;;;;;0.034912109375;0.017333984375
1584853147434812;;;;;;;;;0.03564453125;0.020751953125
1584853147445084;;;;;;;;;0.031982421875;0.021728515625
1584853147455233;;;;;;;;;0.032958984375;0.026123046875
1584853147465007;;;;;;;;;0.028564453125;0.028564453125
1584853147474988;;;;;;;;;0.02685546875;0.032958984375
1584853147485048;;;;;;;;;0.025146484375;0.03564453125
1584853147494947;;;;;;;;;0.0224609375;0.037353515625
1584853147504822;;;;;;;;;0.02001953125;0.040771484375
1584853147514711;;;;;;;;;0.01806640625;0.04345703125
1584853147524849;;;;;;;;;0.016357421875;0.04443359375
1584853147535041;;;;;;;;;0.0146484375;0.0478515625
1584853147545236;;;;;;;;;0.013671875;0.050537109375
1584853147555033;;;;;;;;;0.01123046875;0.052978515625
1584853147564777;;;;;;;;;0.012939453125;0.05224609375
1584853147574687;;;;;;;;;0.011962890625;0.052978515625
1584853147584716;;;;;;;;;0.011962890625;0.054931640625
1584853147595129;;;;;;;;;0.011962890625;0.05908203125
1584853147604985;;;;;;;;;0.01025390625;0.056640625
1584853147614992;;;;;;;;;0.01025390625;0.056640625
1584853147624987;;;;;;;;;0.0146484375;0.0625
1584853147635052;;;;;;;;;0.02001953125;0.0654296875
1584853147644906;;;;;;;;;0.02001953125;0.064453125
1584853147654862;;;;;;;;;0.016357421875;0.0654296875
1584853147664650;;;;;;;;;0.012939453125;0.06787109375
1584853147675086;;;;;;;;;0.015625;0.0712890625
1584853147685034;;;;;;;;;0.013671875;0.073974609375
1584853147695256;;;;;;;;;0.013671875;0.074951171875
1584853147705010;;;;;;;;;0.011962890625;0.07666015625
1584853147714801;;;;;;;;;0.007568359375;0.07568359375
1584853147724677;;;;;;;;;0.008544921875;0.0810546875
1584853147734760;;;;;;;;;0.008544921875;0.08447265625
1584853147745064;;;;;;;;;0.011962890625;0.087890625
1584853147755236;;;;;;;;;0.016357421875;0.08984375
1584853147765001;;;;;;;;;0.01806640625;0.091552734375
1584853147775001;;;;;;;;;0.01806640625;0.09326171875
1584853147784795;;;;;;;;;0.01806640625;0.0966796875
1584853147795004;;;;;;;;;0.01806640625;0.10107421875
1584853147804811;;;;;;;;;0.01904296875;0.10375976562
1584853147814730;;;;;;;;;0.01904296875;0.10791015625
1584853147824887;;;;;;;;;0.017333984375;0.11157226562
1584853147835025;;;;;;;;;0.01806640625;0.11328125
1584853147845234;;;;;;;;;0.016357421875;0.11767578125
1584853147855044;;;;;;;;;0.01904296875;0.12280273438
1584853147864773;;;;;;;;;0.021728515625;0.12377929688
1584853147874727;;;;;;;;;0.0234375;0.12646484375
1584853147884703;;;;;;;;;0.025146484375;0.1298828125
1584853147895118;;;;;;;;;0.025146484375;0.1298828125
1584853147904996;;;;;;;;;0.028564453125;0.130859375
1584853147915003;;;;;;;;;0.029541015625;0.13330078125
1584853147924992;;;;;;;;;0.02685546875;0.138671875
1584853147935041;;;;;;;;;0.026123046875;0.1396484375
1584853147944906;;;;;;;;;0.028564453125;0.14477539062
1584853147954908;;;;;;;;;0.029541015625;0.1455078125
1584853147964686;;;;;;;;;0.028564453125;0.14916992188
1584853147975050;;;;;;;;;0.029541015625;0.15161132812
1584853147985024;;;;;;;;;0.02685546875;0.154296875
1584853147995255;;;;;;;;;0.02001953125;0.15698242188
1584853148005025;;;;;;;;;0.017333984375;0.15698242188
1584853148014752;;;;;;;;;0.0146484375;0.162109375
1584853148024626;;;;;;;;;0.012939453125;0.16723632812
1584853148034832;;;;;;;;;0.01123046875;0.16918945312
1584853148045120;;;;;;;;;0.007568359375;0.17016601562
1584853148055242;;;;;;;;;0.003173828125;0.17358398438
1584853148065002;;;;;;;;;0.003173828125;0.177734375
1584853148074988;;;;;;;;;0.0068359375;0.18139648438
1584853148084790;;;;;;;;;0.01123046875;0.18579101562
1584853148094942;;;;;;;;;0.01123046875;0.18920898438
1584853148104814;;;;;;;;;0.015625;0.1953125
1584853148114747;;;;;;;;;0.017333984375;0.19970703125
1584853148124827;;;;;;;;;0.02001953125;0.20068359375
1584853148135039;;;;;;;;;0.024169921875;0.20581054688
1584853148145242;;;;;;;;;0.021728515625;0.21020507812
1584853148155045;;;;;;;;;0.02001953125;0.21533203125
1584853148164786;;;;;;;;;0.01806640625;0.220703125
1584853148174683;;;;;;;;;0.0146484375;0.22412109375
1584853148184725;;;;;;;;;0.013671875;0.22680664062
1584853148195171;;;;;;;;;0.0146484375;0.2294921875
1584853148205260;;;;;;;;;0.0146484375;0.23193359375
1584853148214999;;;;;;;;;0.01806640625;0.236328125
1584853148224988;;;;;;;;;0.017333984375;0.23999023438
1584853148235055;;;;;;;;;0.01904296875;0.24243164062
1584853148244897;;;;;;;;;0.021728515625;0.24853515625
1584853148254865;;;;;;;;;0.021728515625;0.24755859375
1584853148264673;;;;;;;;;0.0234375;0.24755859375
1584853148275102;;;;;;;;;0.025146484375;0.25122070312
1584853148285029;;;;;;;;;0.02685546875;0.25390625
1584853148295238;;;;;;;;;0.025146484375;0.25390625
1584853148305015;;;;;;;;;0.024169921875;0.25390625
1584853148314784;;;;;;;;;0.0234375;0.25561523438
1584853148324687;;;;;;;;;0.0224609375;0.26245117188
1584853148334802;;;;;;;;;0.024169921875;0.26440429688
1584853148345091;;;;;;;;;0.02685546875;0.26513671875
1584853148355235;;;;;;;;;0.028564453125;0.26782226562
1584853148365013;;;;;;;;;0.030517578125;0.26953125
1584853148374994;;;;;;;;;0.028564453125;0.2705078125
1584853148384802;;;;;;;;;0.026123046875;0.27124023438
1584853148394963;;;;;;;;;0.0234375;0.27490234375
1584853148404827;;;;;;;;;0.026123046875;0.279296875
1584853148414724;;;;;;;;;0.03125;0.28002929688
1584853148424852;;;;;;;;;0.031982421875;0.28002929688
1584853148435040;;;;;;;;;0.03564453125;0.28002929688
1584853148445252;;;;;;;;;0.034912109375;0.28247070312
1584853148455044;;;;;;;;;0.02685546875;0.28686523438
1584853148464775;;;;;;;;;0.016357421875;0.28686523438
1584853148474681;;;;;;;;;0.004150390625;0.28784179688
1584853148484720;;;;;;;;;-0.005126953125;0.29223632812
1584853148495133;;;;;;;;;-0.01025390625;0.2939453125
1584853148505231;;;;;;;;;-0.0146484375;0.29663085938
1584853148515002;;;;;;;;;-0.01904296875;0.29833984375
1584853148524983;;;;;;;;;-0.017333984375;0.29931640625
1584853148535055;;;;;;;;;-0.011962890625;0.29833984375
1584853148544907;;;;;;;;;-0.01123046875;0.29833984375
1584853148554871;;;;;;;;;-0.017333984375;0.29833984375
1584853148564680;;;;;;;;;-0.01806640625;0.29833984375
1584853148575112;;;;;;;;;-0.015625;0.30102539062
1584853148585033;;;;;;;;;-0.007568359375;0.30444335938
1584853148595236;;;;;;;;;-0.00146484375;0.30883789062
1584853148605030;;;;;;;;;0.005126953125;0.310546875
1584853148614743;;;;;;;;;0.015625;0.30981445312
1584853148624642;;;;;;;;;0.024169921875;0.31127929688
1584853148634808;;;;;;;;;0.0224609375;0.31127929688
1584853148645074;;;;;;;;;0.0234375;0.310546875
1584853148655237;;;;;;;;;0.0224609375;0.30981445312
1584853148665009;;;;;;;;;0.015625;0.30981445312
1584853148674990;;;;;;;;;0.01025390625;0.31420898438
1584853148685060;;;;;;;;;0.007568359375;0.31567382812
1584853148694977;;;;;;;;;0.0068359375;0.31567382812
1584853148704807;;;;;;;;;0.000732421875;0.3173828125
1584853148714725;;;;;;;;;-0.000732421875;0.3193359375
1584853148724854;;;;;;;;;0.000732421875;0.318359375
1584853148735042;;;;;;;;;0.0;0.3173828125
1584853148745251;;;;;;;;;0.0;0.31665039062
1584853148755039;;;;;;;;;-0.000732421875;0.31665039062
1584853148764788;;;;;;;;;-0.000732421875;0.3173828125
1584853148774684;;;;;;;;;-0.00146484375;0.318359375
1584853148784700;;;;;;;;;-0.00244140625;0.31665039062
1584853148795155;;;;;;;;;0.00146484375;0.31567382812
1584853148805003;;;;;;;;;0.005859375;0.32006835938
1584853148815016;;;;;;;;;0.01123046875;0.32104492188
1584853148825013;;;;;;;;;0.015625;0.32275390625
1584853148835063;;;;;;;;;0.020751953125;0.32177734375
1584853148844935;;;;;;;;;0.015625;0.32006835938
1584853148854880;;;;;;;;;0.009521484375;0.32006835938
1584853148864664;;;;;;;;;0.004150390625;0.32177734375
1584853148875091;;;;;;;;;0.005859375;0.32275390625
1584853148885031;;;;;;;;;0.005859375;0.32543945312
1584853148895246;;;;;;;;;0.008544921875;0.33227539062
1584853148905029;;;;;;;;;0.015625;0.33422851562
1584853148914800;;;;;;;;;0.02685546875;0.33666992188
1584853148924663;;;;;;;;;0.030517578125;0.33935546875
1584853148934798;;;;;;;;;0.02685546875;0.33837890625
1584853148945101;;;;;;;;;0.028564453125;0.33764648438
1584853148955247;;;;;;;;;0.033935546875;0.341796875
1584853148965028;;;;;;;;;0.029541015625;0.3427734375
1584853148974993;;;;;;;;;0.026123046875;0.34033203125
1584853148984821;;;;;;;;;0.01904296875;0.34106445312
1584853148994993;;;;;;;;;0.016357421875;0.341796875
1584853149004874;;;;;;;;;0.01806640625;0.341796875
1584853149014727;;;;;;;;;0.017333984375;0.3427734375
1584853149024877;;;;;;;;;0.008544921875;0.3427734375
1584853149035039;;;;;;;;;0.0068359375;0.3427734375
1584853149045253;;;;;;;;;0.008544921875;0.3427734375
1584853149055053;;;;;;;;;0.004150390625;0.341796875
1584853149064786;;;;;;;;;-0.00146484375;0.3427734375
1584853149074715;;;;;;;;;0.0;0.34545898438
1584853149084739;;;;;;;;;0.009521484375;0.34619140625
1584853149095160;;;;;;;;;0.011962890625;0.34545898438
1584853149105009;;;;;;;;;0.007568359375;0.34545898438
1584853149115008;;;;;;;;;0.008544921875;0.34912109375
1584853149124987;;;;;;;;;0.015625;0.34985351562
1584853149135055;;;;;;;;;0.007568359375;0.35424804688
1584853149144906;;;;;;;;;0.0;0.35229492188
1584853149154928;;;;;;;;;0.00146484375;0.3515625
1584853149164704;;;;;;;;;0.008544921875;0.35766601562
1584853149175088;;;;;;;;;0.0068359375;0.35864257812
1584853149185046;;;;;;;;;-0.00146484375;0.35864257812
1584853149195251;;;;;;;;;-0.003173828125;0.359375
1584853149205048;;;;;;;;;-0.00146484375;0.3603515625
1584853149214748;;;;;;;;;-0.009521484375;0.36645507812
1584853149224639;;;;;;;;;-0.020751953125;0.3671875
1584853149234846;;;;;;;;;-0.0234375;0.36645507812
1584853149245110;;;;;;;;;-0.024169921875;0.369140625
1584853149255251;;;;;;;;;-0.029541015625;0.37255859375
1584853149265018;;;;;;;;;-0.027587890625;0.37084960938
1584853149274984;;;;;;;;;-0.024169921875;0.3681640625
1584853149284810;;;;;;;;;-0.01806640625;0.37255859375
1584853149294957;;;;;;;;;-0.01025390625;0.37329101562
1584853149304814;;;;;;;;;-0.007568359375;0.37426757812
1584853149314781;;;;;;;;;-0.008544921875;0.37255859375
1584853149324910;;;;;;;;;-0.005859375;0.37670898438
1584853149335040;;;;;;;;;-0.005859375;0.38208007812
1584853149345249;;;;;;;;;0.000732421875;0.38208007812
1584853149355046;;;;;;;;;0.00146484375;0.384765625
1584853149364802;;;;;;;;;0.00244140625;0.38989257812
1584853149374699;;;;;;;;;0.004150390625;0.39086914062
1584853149384734;;;;;;;;;0.003173828125;0.38989257812
1584853149395194;;;;;;;;;-0.00146484375;0.3916015625
1584853149405248;;;;;;;;;-0.003173828125;0.392578125
1584853149415023;;;;;;;;;-0.00146484375;0.392578125
1584853149425021;;;;;;;;;-0.0068359375;0.3935546875
1584853149435075;;;;;;;;;-0.01123046875;0.39526367188
1584853149444938;;;;;;;;;-0.004150390625;0.39526367188
1584853149454882;;;;;;;;;-0.000732421875;0.39868164062
1584853149464698;;;;;;;;;-0.004150390625;0.39868164062
1584853149475092;;;;;;;;;-0.01025390625;0.39868164062
1584853149485044;;;;;;;;;-0.0068359375;0.39868164062
1584853149495272;;;;;;;;;-0.003173828125;0.39697265625
1584853149505044;;;;;;;;;-0.009521484375;0.39599609375
1584853149514778;;;;;;;;;-0.011962890625;0.39599609375
1584853149524674;;;;;;;;;-0.01025390625;0.39526367188
1584853149534816;;;;;;;;;-0.011962890625;0.39599609375
1584853149545101;;;;;;;;;-0.015625;0.39697265625
1584853149555257;;;;;;;;;-0.011962890625;0.39428710938
1584853149565036;;;;;;;;;-0.005859375;0.39428710938
1584853149575007;;;;;;;;;-0.003173828125;0.39428710938
1584853149584843;;;;;;;;;-0.004150390625;0.39599609375
1584853149594981;;;;;;;;;0.000732421875;0.39599609375
1584853149604846;;;;;;;;;0.003173828125;0.39526367188
1584853149614728;;;;;;;;;0.003173828125;0.39526367188
1584853149625088;;;;;;;;;-0.004150390625;0.39526367188
1584853149635051;;;;;;;;;-0.009521484375;0.39697265625
1584853149645262;;;;;;;;;-0.012939453125;0.400390625
1584853149655068;;;;;;;;;-0.025146484375;0.39965820312
1584853149664794;;;;;;;;;-0.032958984375;0.400390625
1584853149674693;;;;;;;;;-0.031982421875;0.40307617188
1584853149684756;;;;;;;;;-0.030517578125;0.40576171875
1584853149695173;;;;;;;;;-0.03125;0.40649414062
1584853149705252;;;;;;;;;-0.029541015625;0.40747070312
1584853149715014;;;;;;;;;-0.02685546875;0.4091796875
1584853149725015;;;;;;;;;-0.025146484375;0.41015625
1584853149735062;;;;;;;;;-0.020751953125;0.41088867188
1584853149744916;;;;;;;;;-0.011962890625;0.41357421875
1584853149754881;;;;;;;;;-0.003173828125;0.41455078125
1584853149764698;;;;;;;;;0.00244140625;0.41357421875
1584853149775084;;;;;;;;;0.01123046875;0.41455078125
1584853149785045;;;;;;;;;0.016357421875;0.41455078125
1584853149795270;;;;;;;;;0.017333984375;0.41528320312
1584853149805053;;;;;;;;;0.017333984375;0.416015625
1584853149814803;;;;;;;;;0.015625;0.41455078125
1584853149824654;;;;;;;;;0.017333984375;0.41528320312
1584853149834845;;;;;;;;;0.015625;0.41967773438
1584853149845105;;;;;;;;;0.012939453125;0.41967773438
1584853149855259;;;;;;;;;0.013671875;0.42041015625
1584853149865037;;;;;;;;;0.015625;0.42041015625
1584853149875011;;;;;;;;;0.016357421875;0.42211914062
1584853149884813;;;;;;;;;0.01904296875;0.42407226562
1584853149894970;;;;;;;;;0.0234375;0.42138671875
1584853149904832;;;;;;;;;0.024169921875;0.42041015625
1584853149914752;;;;;;;;;0.02685546875;0.42407226562
1584853149924894;;;;;;;;;0.029541015625;0.42407226562
1584853149935053;;;;;;;;;0.030517578125;0.42407226562
1584853149945301;;;;;;;;;0.03125;0.42041015625
1584853149955090;;;;;;;;;0.031982421875;0.42138671875
1584853149964812;;;;;;;;;0.037353515625;0.4189453125
1584853149974693;;;;;;;;;0.0390625;0.42138671875
1584853149984725;;;;;;;;;0.036376953125;0.42041015625
1584853149995178;;;;;;;;;0.0390625;0.41967773438
1584853150005264;;;;;;;;;0.036376953125;0.4189453125
1584853150015030;;;;;;;;;0.031982421875;0.4189453125
1584853150025005;;;;;;;;;0.029541015625;0.42041015625
1584853150035068;;;;;;;;;0.028564453125;0.416015625
1584853150044927;;;;;;;;;0.026123046875;0.4169921875
1584853150054901;;;;;;;;;0.026123046875;0.416015625
1584853150064692;;;;;;;;;0.0234375;0.4189453125
1584853150075133;;;;;;;;;0.0234375;0.41796875
1584853150085066;;;;;;;;;0.021728515625;0.4169921875
1584853150095268;;;;;;;;;0.021728515625;0.416015625
1584853150105045;;;;;;;;;0.020751953125;0.4169921875
1584853150114820;;;;;;;;;0.02001953125;0.41967773438
1584853150124720;;;;;;;;;0.01904296875;0.41967773438
1584853150134815;;;;;;;;;0.01904296875;0.4189453125
1584853150145114;;;;;;;;;0.020751953125;0.41967773438
1584853150155254;;;;;;;;;0.0224609375;0.4169921875
1584853150165037;;;;;;;;;0.01904296875;0.4189453125
1584853150175016;;;;;;;;;0.013671875;0.42138671875
1584853150184833;;;;;;;;;0.011962890625;0.41967773438
1584853150195042;;;;;;;;;0.01025390625;0.41967773438
1584853150204868;;;;;;;;;0.005126953125;0.41967773438
1584853150214749;;;;;;;;;-0.000732421875;0.41967773438
1584853150224904;;;;;;;;;0.0;0.42138671875
1584853150235058;;;;;;;;;0.0;0.42309570312
1584853150245271;;;;;;;;;0.000732421875;0.42309570312
1584853150255065;;;;;;;;;0.00244140625;0.42407226562
1584853150264815;;;;;;;;;0.0068359375;0.42407226562
1584853150274747;;;;;;;;;0.008544921875;0.42578125
1584853150284753;;;;;;;;;0.01025390625;0.42407226562
1584853150295143;;;;;;;;;0.01025390625;0.4248046875
1584853150305029;;;;;;;;;0.0146484375;0.42846679688
1584853150315018;;;;;;;;;0.012939453125;0.42749023438
1584853150325019;;;;;;;;;0.01025390625;0.42651367188
1584853150335073;;;;;;;;;0.01025390625;0.42651367188
1584853150344931;;;;;;;;;0.012939453125;0.42919921875
1584853150354925;;;;;;;;;0.012939453125;0.43188476562
1584853150364692;;;;;;;;;0.008544921875;0.43090820312
1584853150375096;;;;;;;;;0.0068359375;0.43017578125
1584853150385049;;;;;;;;;0.009521484375;0.42846679688
1584853150395280;;;;;;;;;0.004150390625;0.42919921875
1584853150405058;;;;;;;;;0.000732421875;0.42846679688
1584853150414784;;;;;;;;;0.00146484375;0.42919921875
1584853150424664;;;;;;;;;0.005126953125;0.42919921875
1584853150434875;;;;;;;;;0.005859375;0.43359375
1584853150445146;;;;;;;;;0.000732421875;0.43359375
1584853150455268;;;;;;;;;0.00146484375;0.43090820312
1584853150465032;;;;;;;;;0.0068359375;0.43188476562
1584853150475011;;;;;;;;;0.005126953125;0.43017578125
1584853150484824;;;;;;;;;0.004150390625;0.43017578125
1584853150494973;;;;;;;;;0.0068359375;0.42846679688
1584853150504832;;;;;;;;;0.0068359375;0.42651367188
1584853150514782;;;;;;;;;0.005859375;0.42846679688
1584853150525111;;;;;;;;;0.005859375;0.4326171875
1584853150535060;;;;;;;;;0.009521484375;0.43359375
1584853150545263;;;;;;;;;0.008544921875;0.43188476562
1584853150555063;;;;;;;;;0.003173828125;0.43017578125
1584853150564815;;;;;;;;;0.005126953125;0.42919921875
1584853150574723;;;;;;;;;0.008544921875;0.43090820312
1584853150584750;;;;;;;;;0.0068359375;0.43359375
1584853150595214;;;;;;;;;0.0068359375;0.43090820312
1584853150605265;;;;;;;;;0.01123046875;0.43188476562
1584853150615027;;;;;;;;;0.013671875;0.43359375
1584853150625024;;;;;;;;;0.011962890625;0.4326171875
1584853150635067;;;;;;;;;0.011962890625;0.4326171875
1584853150644921;;;;;;;;;0.02001953125;0.4326171875
1584853150654905;;;;;;;;;0.020751953125;0.43359375
1584853150664697;;;;;;;;;0.020751953125;0.43359375
1584853150675123;;;;;;;;;0.0224609375;0.43359375
1584853150685072;;;;;;;;;0.02685546875;0.4345703125
1584853150695287;;;;;;;;;0.025146484375;0.43090820312
1584853150705059;;;;;;;;;0.020751953125;0.43188476562
1584853150714782;;;;;;;;;0.0224609375;0.4345703125
1584853150724656;;;;;;;;;0.02001953125;0.43798828125
1584853150734821;;;;;;;;;0.017333984375;0.4345703125
1584853150745143;;;;;;;;;0.016357421875;0.4326171875
1584853150755274;;;;;;;;;0.016357421875;0.43530273438
1584853150765039;;;;;;;;;0.01123046875;0.43896484375
1584853150775015;;;;;;;;;0.01123046875;0.43701171875
1584853150784835;;;;;;;;;0.009521484375;0.43530273438
1584853150794997;;;;;;;;;0.007568359375;0.4345703125
1584853150804857;;;;;;;;;0.0068359375;0.43359375
1584853150814749;;;;;;;;;0.007568359375;0.4345703125
1584853150824887;;;;;;;;;0.005859375;0.43090820312
1584853150835058;;;;;;;;;0.008544921875;0.4326171875
1584853150845270;;;;;;;;;0.008544921875;0.4345703125
1584853150855084;;;;;;;;;0.009521484375;0.43188476562
1584853150864811;;;;;;;;;0.01123046875;0.43359375
1584853150874714;;;;;;;;;0.01123046875;0.43359375
